"15001","08","09","19","27","30","06","07"
"14154","05","12","17","23","28","02","09"
"14153","01","08","13","24","32","05","10"
"14152","05","12","18","24","33","01","05"
"14151","03","08","26","31","32","08","12"
"14150","19","21","30","33","35","05","07"
"14149","02","13","19","26","35","01","05"
"14148","03","09","10","11","20","07","09"
"14147","05","09","14","26","34","02","09"
"14146","02","16","23","24","28","10","11"
"14145","15","19","22","24","26","10","11"
"14144","01","21","24","25","35","04","11"
"14143","01","11","14","18","25","06","10"
"14142","18","21","25","28","30","04","06"
"14141","04","17","20","26","29","05","08"
"14140","01","19","20","25","34","07","12"
"14139","03","05","07","15","34","01","10"
"14138","01","07","29","32","34","09","12"
"14137","02","11","16","22","34","02","05"
"14136","04","18","20","34","35","07","11"
"14135","20","26","28","30","35","09","12"
"14134","02","05","07","11","32","09","12"
"14133","02","08","12","14","18","04","12"
"14132","01","03","04","19","32","01","07"
"14131","03","16","19","23","27","03","07"
"14130","02","18","31","32","33","05","07"
"14129","07","22","28","30","32","05","06"
"14128","02","04","16","22","34","08","11"
"14127","02","04","06","15","19","02","11"
"14126","02","09","22","30","34","09","10"
"14125","12","15","19","23","31","04","10"
"14124","01","03","28","29","35","08","12"
"14123","01","09","12","22","25","02","09"
"14122","03","10","25","26","35","01","07"
"14121","13","16","18","22","32","08","10"
"14120","01","04","06","18","33","05","11"
"14119","04","08","09","13","18","08","12"
"14118","02","03","23","24","26","05","11"
"14117","03","14","17","18","33","06","09"
"14116","06","13","15","24","27","04","05"
"14115","01","05","26","29","30","02","10"
"14114","03","16","24","30","33","05","08"
"14113","02","13","17","19","23","01","06"
"14112","03","05","14","18","32","02","10"
"14111","11","16","18","20","29","03","04"
"14110","09","18","19","22","24","08","11"
"14109","15","18","20","21","23","01","02"
"14108","01","02","13","23","35","09","12"
"14107","05","13","14","21","34","08","10"
"14106","05","09","11","20","22","05","11"
"14105","04","10","26","29","32","04","08"
"14104","07","13","14","28","32","04","11"
"14103","14","20","23","25","26","10","12"
"14102","01","07","14","19","20","03","12"
"14101","09","10","12","17","28","03","11"
"14100","02","04","08","12","35","01","07"
"14099","15","21","22","23","33","01","07"
"14098","16","18","22","25","35","03","10"
"14097","03","15","20","21","23","07","09"
"14096","03","07","21","23","31","05","10"
"14095","06","22","30","31","34","05","06"
"14094","13","14","24","25","34","04","07"
"14093","03","08","30","32","34","09","11"
"14092","02","18","27","30","32","05","11"
"14091","10","16","18","29","32","02","07"
"14090","02","03","20","23","28","06","08"
"14089","02","08","12","29","30","07","12"
"14088","07","13","20","25","26","08","11"
"14087","04","07","31","33","35","09","10"
"14086","06","08","27","29","35","03","09"
"14085","06","12","13","25","29","11","12"
"14084","02","07","09","11","28","05","09"
"14083","18","20","24","33","35","05","10"
"14082","01","08","18","23","25","08","12"
"14081","03","05","08","10","25","09","12"
"14080","17","20","23","25","27","03","10"
"14079","09","10","20","31","32","06","10"
"14078","10","15","16","22","28","04","05"
"14077","09","16","26","31","32","01","05"
"14076","05","10","19","31","32","09","10"
"14075","05","07","29","32","35","04","10"
"14074","06","11","22","27","30","05","11"
"14073","04","05","07","13","35","05","06"
"14072","17","19","22","24","30","02","09"
"14071","04","14","15","22","23","01","07"
"14070","01","02","07","10","32","04","12"
"14069","16","22","27","29","31","02","09"
"14068","05","15","24","29","35","05","06"
"14067","03","18","23","24","31","03","07"
"14066","08","14","16","20","31","03","11"
"14065","07","12","19","31","33","07","12"
"14064","08","15","33","34","35","01","08"
"14063","11","17","21","23","34","03","04"
"14062","04","07","17","24","25","02","04"
"14061","04","11","17","20","29","06","10"
"14060","12","22","29","30","34","05","11"
"14059","07","15","17","25","29","04","11"
"14058","09","15","22","24","26","02","07"
"14057","08","10","20","27","33","01","09"
"14056","12","18","28","29","35","07","08"
"14055","04","23","26","27","35","10","11"
"14054","02","03","20","25","34","01","12"
"14053","02","11","17","27","30","03","04"
"14052","14","19","21","24","30","02","07"
"14051","01","07","11","29","30","03","11"
"14050","10","18","27","28","35","01","06"
"14049","03","15","17","22","31","03","05"
"14048","01","02","05","15","35","01","11"
"14047","06","17","18","30","34","06","12"
"14046","03","15","18","21","26","01","06"
"14045","06","10","12","16","30","02","11"
"14044","22","23","25","27","35","03","11"
"14043","01","11","23","29","30","01","12"
"14042","16","21","25","27","35","06","11"
"14041","05","07","11","15","18","05","12"
"14040","12","15","21","30","33","02","08"
"14039","02","05","11","15","20","08","11"
"14038","07","08","12","20","32","03","05"
"14037","03","04","08","19","34","02","04"
"14036","01","02","12","17","29","03","08"
"14035","09","12","14","28","29","03","10"
"14034","03","11","14","27","32","05","07"
"14033","01","07","08","28","29","04","08"
"14032","02","05","06","09","31","02","09"
"14031","06","15","27","32","33","03","04"
"14030","03","14","18","29","35","11","12"
"14029","03","21","22","23","35","05","09"
"14028","03","10","20","25","30","10","12"
"14027","09","10","24","28","29","10","12"
"14026","05","10","12","15","26","04","08"
"14025","19","20","27","32","34","06","08"
"14024","07","11","15","31","32","06","11"
"14023","04","13","15","29","33","05","09"
"14022","03","06","10","16","25","10","11"
"14021","06","10","17","23","24","03","09"
"14020","01","14","17","30","35","06","07"
"14019","07","12","22","29","32","11","12"
"14018","08","09","12","28","34","02","12"
"14017","05","10","11","23","34","01","10"
"14016","04","06","13","24","34","04","09"
"14015","04","06","18","20","30","05","07"
"14014","01","09","11","27","29","03","11"
"14013","10","11","13","22","28","04","12"
"14012","09","20","21","23","29","05","07"
"14011","04","06","14","24","35","07","12"
"14010","05","10","20","26","27","01","03"
"14009","10","18","25","29","33","07","08"
"14008","11","13","20","28","35","01","05"
"14007","08","11","14","21","32","03","11"
"14006","01","04","07","16","35","06","08"
"14005","15","17","18","29","33","04","08"
"14004","07","10","19","27","28","09","12"
"14003","07","11","13","21","33","05","06"
"14002","01","12","21","24","29","01","07"
"14001","05","13","20","23","29","08","11"
"13153","04","05","16","17","30","03","09"
"13152","09","12","14","18","19","03","09"
"13151","02","13","21","27","30","03","04"
"13150","06","07","14","18","22","08","11"
"13149","06","07","08","09","13","05","07"
"13148","02","05","09","29","32","03","07"
"13147","03","09","22","24","25","05","09"
"13146","06","07","15","25","31","01","09"
"13145","02","13","15","18","20","02","11"
"13144","03","20","21","23","35","02","08"
"13143","03","08","14","21","31","06","08"
"13142","06","11","25","28","29","04","12"
"13141","05","15","18","25","31","08","10"
"13140","01","12","17","26","28","01","06"
"13139","05","06","18","20","31","06","07"
"13138","03","08","13","17","24","07","09"
"13137","04","12","32","33","34","06","08"
"13136","05","11","15","25","28","05","11"
"13135","04","13","19","25","26","07","12"
"13134","02","13","19","23","32","02","09"
"13133","02","08","10","16","17","09","12"
"13132","23","26","28","31","34","02","10"
"13131","12","15","29","30","31","04","12"
"13130","08","09","15","19","30","06","09"
"13129","11","23","29","30","33","01","04"
"13128","11","13","27","33","35","01","02"
"13127","03","14","16","19","32","05","10"
"13126","09","10","15","18","30","03","06"
"13125","04","08","14","23","28","04","08"
"13124","05","07","18","21","32","10","11"
"13123","02","09","10","33","34","05","12"
"13122","15","17","20","24","35","04","12"
"13121","03","18","19","20","24","03","12"
"13120","06","14","15","22","26","03","11"
"13119","01","02","16","23","35","01","11"
"13118","04","06","11","20","31","01","05"
"13117","05","16","23","25","33","07","12"
"13116","13","22","23","30","33","09","11"
"13115","05","16","29","32","34","04","11"
"13114","06","17","21","23","33","01","09"
"13113","19","21","23","28","30","08","12"
"13112","02","10","20","22","29","05","12"
"13111","07","12","13","20","27","01","03"
"13110","07","16","18","32","33","02","07"
"13109","13","20","26","29","32","02","06"
"13108","05","10","13","15","18","02","11"
"13107","07","13","14","18","25","05","12"
"13106","06","07","12","13","27","03","12"
"13105","07","13","27","30","34","01","12"
"13104","02","05","11","27","29","01","11"
"13103","05","08","13","16","31","03","09"
"13102","06","12","15","19","26","02","11"
"13101","04","09","13","15","32","02","09"
"13100","09","12","24","26","30","05","09"
"13099","04","11","28","30","33","05","12"
"13098","02","06","16","29","34","10","11"
"13097","07","08","13","17","32","03","08"
"13096","17","19","20","22","26","06","08"
"13095","03","17","28","30","33","01","10"
"13094","03","28","33","34","35","06","09"
"13093","01","05","17","18","26","05","07"
"13092","07","10","21","27","33","03","09"
"13091","04","09","28","34","35","02","08"
"13090","02","26","30","31","33","11","12"
"13089","06","07","23","24","29","04","11"
"13088","03","05","08","33","35","01","03"
"13087","09","12","22","32","34","02","04"
"13086","09","16","26","29","31","06","09"
"13085","08","19","23","27","32","03","05"
"13084","08","22","26","29","35","01","05"
"13083","26","29","30","32","35","04","10"
"13082","03","09","25","26","33","03","12"
"13081","07","09","15","17","23","02","07"
"13080","06","21","23","27","31","04","06"
"13079","09","10","17","21","34","01","07"
"13078","02","07","23","31","33","02","08"
"13077","24","26","30","32","35","06","12"
"13076","13","15","16","26","27","09","10"
"13075","01","11","13","19","35","07","08"
"13074","06","14","20","24","32","01","07"
"13073","03","05","23","27","31","02","06"
"13072","12","27","28","33","35","03","05"
"13071","13","19","26","27","28","03","11"
"13070","09","12","18","21","29","01","08"
"13069","06","12","13","16","30","07","12"
"13068","10","17","27","34","35","05","07"
"13067","02","03","05","08","29","10","12"
"13066","06","07","13","33","34","02","11"
"13065","09","28","31","34","35","02","09"
"13064","21","24","26","28","32","01","03"
"13063","03","05","11","27","28","05","06"
"13062","01","05","08","09","12","09","12"
"13061","01","14","18","21","32","05","10"
"13060","15","25","26","32","35","05","10"
"13059","03","08","11","24","27","07","12"
"13058","20","21","27","31","35","07","11"
"13057","07","15","27","33","35","07","10"
"13056","11","22","30","32","35","03","04"
"13055","04","05","22","23","24","03","09"
"13054","05","08","21","30","32","01","08"
"13053","13","31","33","34","35","05","07"
"13052","01","02","10","29","31","01","10"
"13051","05","08","15","18","33","07","08"
"13050","14","22","30","32","33","07","08"
"13049","18","22","25","31","32","04","06"
"13048","10","11","23","32","33","01","04"
"13047","12","20","28","30","35","03","11"
"13046","15","16","19","25","32","05","11"
"13045","08","11","12","21","25","02","07"
"13044","07","11","13","18","28","05","10"
"13043","07","13","25","34","35","07","09"
"13042","02","06","22","23","33","01","06"
"13041","03","13","14","15","34","05","08"
"13040","16","17","22","26","35","03","10"
"13039","06","23","30","33","35","07","10"
"13038","01","19","24","25","26","07","09"
"13037","02","26","31","32","34","06","08"
"13036","08","12","32","33","35","03","05"
"13035","05","14","28","32","34","07","08"
"13034","01","03","11","19","29","04","08"
"13033","12","18","22","28","31","01","11"
"13032","12","27","28","33","35","01","08"
"13031","12","17","18","26","32","10","11"
"13030","03","05","09","10","28","05","07"
"13029","05","07","17","25","26","04","10"
"13028","13","19","28","30","34","08","12"
"13027","03","12","14","24","35","03","08"
"13026","02","10","16","30","33","05","06"
"13025","03","23","25","26","28","10","12"
"13024","09","12","14","18","24","01","04"
"13023","05","19","24","26","35","05","07"
"13022","03","04","13","17","23","03","08"
"13021","23","24","28","30","33","01","11"
"13020","06","11","20","31","32","05","09"
"13019","06","12","17","29","30","07","11"
"13018","20","23","31","33","34","03","09"
"13017","11","14","22","29","34","05","11"
"13016","05","15","19","27","32","08","09"
"13015","14","15","26","32","33","01","11"
"13014","05","08","25","29","31","02","04"
"13013","13","15","29","30","35","01","11"
"13012","01","14","31","32","34","02","11"
"13011","01","02","08","15","23","06","09"
"13010","09","15","17","18","29","09","11"
"13009","10","17","19","27","29","05","12"
"13008","02","07","25","29","34","03","06"
"13007","14","29","32","33","34","03","06"
"13006","08","20","25","31","32","05","07"
"13005","18","22","26","28","31","10","12"
"13004","07","08","12","20","25","03","07"
"13003","01","16","18","21","31","09","12"
"13002","04","20","27","31","32","06","12"
"13001","06","09","11","31","32","05","11"
"12154","03","26","27","31","32","03","09"
"12153","08","09","10","13","22","05","10"
"12152","04","17","26","33","34","02","08"
"12151","03","19","20","24","33","03","04"
"12150","02","14","18","24","31","02","03"
"12149","02","10","23","33","34","05","10"
"12148","04","16","27","29","34","06","11"
"12147","02","03","17","19","33","02","09"
"12146","01","10","13","17","26","06","08"
"12145","05","22","31","33","35","06","09"
"12144","11","13","14","21","29","01","10"
"12143","09","27","29","30","31","03","06"
"12142","15","19","29","34","35","07","10"
"12141","03","11","19","23","34","02","12"
"12140","07","17","27","28","29","09","10"
"12139","09","10","12","22","25","04","11"
"12138","13","17","27","31","33","06","12"
"12137","03","12","20","21","27","01","06"
"12136","02","23","29","30","31","01","04"
"12135","03","05","17","18","33","06","07"
"12134","01","06","18","32","35","02","07"
"12133","05","07","13","29","30","01","05"
"12132","05","08","21","25","33","01","11"
"12131","02","16","18","27","30","08","12"
"12130","14","19","23","29","30","06","07"
"12129","01","07","21","28","31","03","09"
"12128","09","10","19","30","31","04","11"
"12127","12","13","14","25","35","10","12"
"12126","13","14","21","28","29","05","10"
"12125","06","14","17","22","35","01","02"
"12124","07","11","19","20","35","05","10"
"12123","05","08","18","30","33","01","09"
"12122","23","24","25","29","31","03","12"
"12121","07","18","20","29","30","05","06"
"12120","02","10","21","23","29","03","04"
"12119","05","06","09","19","32","06","09"
"12118","05","17","25","30","33","01","12"
"12117","01","12","18","21","33","07","08"
"12116","01","11","18","20","22","07","10"
"12115","01","06","13","19","23","06","09"
"12114","03","06","21","33","35","01","07"
"12113","03","10","22","27","29","03","12"
"12112","01","02","28","31","35","05","07"
"12111","01","24","25","30","33","04","11"
"12110","01","11","17","19","26","05","12"
"12109","01","22","30","32","35","09","11"
"12108","06","07","12","24","35","02","06"
"12107","04","07","09","22","33","01","03"
"12106","15","23","25","29","31","09","10"
"12105","05","06","14","15","31","06","08"
"12104","16","18","24","25","27","04","09"
"12103","02","09","18","23","24","01","04"
"12102","02","04","06","13","35","04","08"
"12101","02","05","08","09","31","03","07"
"12100","07","09","13","19","27","01","03"
"12099","12","18","24","25","32","02","12"
"12098","02","11","28","29","30","06","12"
"12097","09","17","24","29","32","01","02"
"12096","05","10","19","24","35","08","09"
"12095","06","09","22","27","30","08","12"
"12094","02","14","23","32","35","01","10"
"12093","02","16","21","31","33","04","11"
"12092","08","09","23","25","31","02","12"
"12091","03","10","28","31","33","01","09"
"12090","02","21","27","29","33","02","10"
"12089","06","12","21","29","32","06","11"
"12088","13","17","24","30","35","02","10"
"12087","01","06","07","21","31","04","11"
"12086","03","20","25","29","32","05","10"
"12085","07","18","29","31","33","10","12"
"12084","21","24","27","29","31","01","02"
"12083","16","19","28","29","31","05","08"
"12082","02","04","09","10","15","08","10"
"12081","10","16","17","30","35","01","08"
"12080","11","12","14","25","28","02","05"
"12079","01","05","25","32","33","01","10"
"12078","01","02","23","25","35","05","12"
"12077","10","30","32","33","34","02","03"
"12076","02","14","16","22","24","02","05"
"12075","07","09","10","18","22","05","10"
"12074","10","22","23","30","32","01","07"
"12073","18","23","29","33","34","02","07"
"12072","04","08","17","22","25","04","10"
"12071","13","23","29","31","34","06","08"
"12070","09","22","23","32","34","06","08"
"12069","02","04","22","25","34","02","11"
"12068","01","21","31","32","35","03","06"
"12067","20","22","27","30","33","01","02"
"12066","01","20","25","29","33","04","06"
"12065","10","22","28","29","34","05","11"
"12064","09","12","13","15","30","09","10"
"12063","11","25","26","29","35","01","02"
"12062","21","32","33","34","35","08","09"
"12061","05","10","14","27","33","07","09"
"12060","02","16","21","24","30","06","10"
"12059","09","13","19","21","27","03","04"
"12058","13","21","29","31","35","04","12"
"12057","01","02","14","33","34","03","05"
"12056","11","21","23","26","34","07","09"
"12055","07","22","26","32","33","01","08"
"12054","01","16","18","27","30","10","11"
"12053","11","12","26","28","31","07","12"
"12052","10","20","26","31","33","10","12"
"12051","01","02","17","18","33","05","12"
"12050","13","17","22","28","29","01","10"
"12049","09","18","22","27","31","10","12"
"12048","06","09","26","30","35","05","06"
"12047","05","07","17","30","34","03","10"
"12046","04","08","19","23","27","04","11"
"12045","05","11","17","20","28","11","12"
"12044","03","04","14","32","35","01","02"
"12043","01","06","25","31","34","03","09"
"12042","07","24","27","28","35","07","12"
"12041","01","02","13","22","23","02","10"
"12040","02","13","23","28","29","01","05"
"12039","15","21","22","24","35","01","05"
"12038","11","23","25","31","35","01","03"
"12037","09","13","27","31","35","03","10"
"12036","01","09","20","30","31","08","12"
"12035","01","04","30","32","35","08","12"
"12034","01","08","15","16","29","08","09"
"12033","08","13","19","27","32","01","08"
"12032","07","08","16","26","34","07","11"
"12031","19","21","23","25","30","03","08"
"12030","03","21","22","26","32","01","03"
"12029","04","07","08","18","29","07","10"
"12028","10","12","15","33","34","03","10"
"12027","03","10","11","22","31","05","07"
"12026","10","11","22","23","29","02","09"
"12025","01","02","05","12","27","04","07"
"12024","03","11","17","21","30","03","07"
"12023","07","09","17","29","35","09","10"
"12022","07","12","20","33","35","01","10"
"12021","10","15","21","31","34","07","08"
"12020","12","14","27","29","34","03","06"
"12019","07","09","17","30","34","01","12"
"12018","03","10","14","29","31","04","08"
"12017","06","11","22","29","34","03","12"
"12016","05","14","20","29","31","08","12"
"12015","12","13","24","26","33","06","08"
"12014","10","14","24","30","32","01","12"
"12013","07","08","11","12","24","01","02"
"12012","06","18","22","30","35","02","07"
"12011","05","19","22","29","30","02","04"
"12010","25","26","29","32","34","05","07"
"12009","06","14","20","29","35","09","10"
"12008","06","08","30","31","32","01","11"
"12007","04","05","13","17","25","07","10"
"12006","03","20","22","25","27","01","09"
"12005","01","02","29","31","33","07","12"
"12004","10","11","22","31","32","06","07"
"12003","16","22","24","33","34","03","10"
"12002","03","11","14","26","29","07","08"
"12001","07","27","28","32","33","01","12"
"11154","04","12","16","20","28","08","11"
"11153","06","22","29","30","35","03","05"
"11152","01","04","06","21","35","02","11"
"11151","07","11","14","20","27","03","10"
"11150","13","22","30","33","34","06","12"
"11149","02","07","12","29","31","03","05"
"11148","07","10","11","26","31","03","04"
"11147","01","15","16","27","28","02","07"
"11146","09","13","19","29","34","02","11"
"11145","07","15","19","24","29","04","06"
"11144","07","18","24","28","33","02","03"
"11143","08","09","12","25","33","07","10"
"11142","04","26","30","33","34","04","06"
"11141","02","11","19","22","35","10","12"
"11140","01","12","32","33","34","09","11"
"11139","04","06","10","15","16","03","04"
"11138","17","23","26","30","32","06","12"
"11137","02","15","18","23","31","01","02"
"11136","08","09","11","19","33","03","12"
"11135","06","22","29","33","35","03","12"
"11134","01","10","12","14","17","09","10"
"11133","04","11","23","26","35","03","12"
"11132","12","14","16","19","33","02","09"
"11131","03","05","12","18","33","07","11"
"11130","08","09","13","23","35","11","12"
"11129","01","07","13","18","23","04","08"
"11128","03","04","06","11","13","01","02"
"11127","01","11","22","26","29","05","08"
"11126","07","17","29","30","33","10","12"
"11125","07","10","27","34","35","10","12"
"11124","08","12","14","20","25","06","08"
"11123","10","14","18","19","35","01","06"
"11122","03","08","23","24","34","05","12"
"11121","02","03","30","31","33","03","09"
"11120","20","25","26","30","31","09","10"
"11119","04","15","20","26","31","06","12"
"11118","04","07","11","32","35","05","07"
"11117","10","12","28","32","33","03","05"
"11116","10","15","18","19","26","07","12"
"11115","17","26","30","31","35","06","11"
"11114","06","08","17","27","35","02","11"
"11113","04","05","07","10","12","04","05"
"11112","06","17","28","32","33","08","12"
"11111","02","11","13","23","31","11","12"
"11110","30","31","33","34","35","04","07"
"11109","01","11","12","22","34","08","10"
"11108","07","15","18","24","28","01","07"
"11107","02","06","18","30","32","01","08"
"11106","01","09","29","30","35","05","09"
"11105","02","11","26","32","33","05","12"
"11104","07","19","27","28","34","02","05"
"11103","03","04","26","29","34","01","03"
"11102","19","24","28","31","34","04","12"
"11101","05","12","20","28","30","03","07"
"11100","08","11","13","28","33","08","09"
"11099","02","06","09","12","20","05","08"
"11098","06","07","28","33","35","01","10"
"11097","04","19","28","31","33","11","12"
"11096","03","08","20","24","25","01","02"
"11095","09","12","17","19","29","06","11"
"11094","11","21","22","32","34","04","08"
"11093","04","06","08","19","31","10","11"
"11092","10","17","19","32","33","01","12"
"11091","11","17","23","29","30","06","08"
"11090","02","04","29","30","34","05","08"
"11089","05","06","23","27","34","03","04"
"11088","20","21","27","29","35","03","08"
"11087","06","13","20","25","34","07","09"
"11086","04","05","06","09","15","01","06"
"11085","02","17","19","21","22","03","10"
"11084","14","29","31","34","35","01","12"
"11083","06","08","18","20","24","04","08"
"11082","07","20","25","30","32","05","09"
"11081","04","13","20","21","35","02","09"
"11080","05","12","30","31","32","01","03"
"11079","01","03","23","30","31","02","10"
"11078","04","09","16","27","30","02","06"
"11077","05","08","19","33","34","01","12"
"11076","18","23","25","29","30","01","02"
"11075","06","09","20","23","28","06","10"
"11074","07","16","23","28","31","03","06"
"11073","13","19","20","22","33","05","11"
"11072","03","11","13","20","35","03","08"
"11071","27","31","33","34","35","04","06"
"11070","09","19","22","29","30","02","08"
"11069","03","05","28","29","33","04","12"
"11068","01","13","16","18","32","07","09"
"11067","10","17","22","24","32","03","10"
"11066","06","13","18","20","33","09","10"
"11065","03","11","14","25","34","01","04"
"11064","01","06","27","30","34","01","06"
"11063","10","17","18","26","32","01","05"
"11062","06","10","17","20","21","03","07"
"11061","06","07","16","18","20","04","10"
"11060","03","25","29","32","34","09","10"
"11059","09","16","21","29","34","07","10"
"11058","01","09","27","32","33","03","06"
"11057","07","11","30","31","34","09","12"
"11056","03","05","29","30","31","08","10"
"11055","01","07","31","32","35","02","10"
"11054","05","09","16","26","35","03","10"
"11053","03","16","28","31","32","01","09"
"11052","13","24","31","32","33","03","09"
"11051","06","08","12","17","18","05","10"
"11050","04","07","29","32","33","08","10"
"11049","05","06","10","22","25","01","09"
"11048","13","17","25","27","28","02","03"
"11047","02","15","22","33","35","05","08"
"11046","09","15","16","19","29","04","06"
"11045","13","21","22","29","31","07","11"
"11044","11","21","24","26","31","06","07"
"11043","02","08","23","33","35","05","10"
"11042","06","09","18","30","32","10","12"
"11041","04","05","11","13","25","03","06"
"11040","03","07","15","18","20","01","06"
"11039","01","11","14","22","34","06","08"
"11038","07","09","11","13","33","10","12"
"11037","01","12","14","22","24","10","12"
"11036","03","18","29","30","33","08","09"
"11035","03","04","13","15","32","04","09"
"11034","03","06","09","17","27","03","09"
"11033","03","19","24","29","33","03","09"
"11032","07","16","23","31","33","03","10"
"11031","12","17","19","22","35","04","11"
"11030","15","19","25","30","33","03","08"
"11029","03","09","17","24","28","06","12"
"11028","01","02","13","17","28","01","04"
"11027","05","14","25","34","35","02","05"
"11026","01","09","15","20","29","07","09"
"11025","08","09","25","28","29","02","10"
"11024","12","15","16","20","33","08","12"
"11023","05","13","16","18","24","02","12"
"11022","09","14","24","25","34","01","04"
"11021","01","09","13","17","30","02","08"
"11020","09","12","19","22","28","01","05"
"11019","08","21","23","27","33","06","11"
"11018","16","22","24","32","34","02","10"
"11017","16","19","24","26","31","02","04"
"11016","15","20","30","33","35","06","09"
"11015","08","18","19","22","23","01","03"
"11014","02","14","20","21","24","02","09"
"11013","05","08","14","28","30","04","06"
"11012","03","12","19","25","30","08","11"
"11011","02","17","23","24","30","02","09"
"11010","04","08","10","14","27","05","07"
"11009","09","10","11","14","24","03","08"
"11008","01","23","26","27","30","05","06"
"11007","14","24","32","33","35","02","09"
"11006","02","08","16","26","35","11","12"
"11005","01","07","25","27","30","07","12"
"11004","07","08","10","23","25","07","09"
"11003","01","24","27","30","31","01","06"
"11002","11","13","27","28","29","02","06"
"11001","07","08","15","32","34","05","12"
"10153","06","07","16","24","35","04","06"
"10152","02","05","18","22","23","07","12"
"10151","01","10","32","33","35","03","08"
"10150","05","24","28","29","35","01","09"
"10149","05","22","24","25","30","01","06"
"10148","03","04","08","10","35","02","06"
"10147","01","15","19","21","23","11","12"
"10146","14","17","30","31","34","04","10"
"10145","18","19","27","28","33","03","06"
"10144","02","11","16","22","31","10","11"
"10143","10","16","18","22","27","06","08"
"10142","10","11","19","21","27","04","06"
"10141","05","11","17","23","33","03","10"
"10140","06","18","20","30","31","03","06"
"10139","03","13","16","19","29","07","09"
"10138","08","12","14","19","27","05","06"
"10137","22","27","28","33","35","09","11"
"10136","03","13","18","30","33","07","08"
"10135","14","17","19","26","32","03","04"
"10134","09","12","13","19","30","04","05"
"10133","11","16","17","21","22","03","06"
"10132","18","21","23","25","29","06","11"
"10131","10","15","22","28","29","04","12"
"10130","05","06","09","10","34","08","11"
"10129","14","15","24","25","26","03","07"
"10128","06","17","19","29","35","02","08"
"10127","03","22","24","30","33","04","10"
"10126","03","05","09","13","33","05","11"
"10125","01","07","09","14","19","09","12"
"10124","01","09","27","29","34","01","06"
"10123","18","20","30","32","33","01","11"
"10122","05","06","11","13","26","02","07"
"10121","21","22","31","32","34","02","12"
"10120","08","10","18","34","35","06","10"
"10119","05","13","14","23","26","02","03"
"10118","19","22","23","29","35","08","10"
"10117","04","06","21","27","34","05","09"
"10116","14","22","27","28","35","04","10"
"10115","05","07","10","15","32","03","08"
"10114","03","07","22","25","35","03","11"
"10113","05","16","22","23","32","04","10"
"10112","14","15","18","34","35","08","10"
"10111","03","06","13","14","29","01","02"
"10110","21","29","30","33","35","07","11"
"10109","01","02","08","11","25","10","12"
"10108","01","10","13","19","34","09","12"
"10107","14","17","22","27","34","03","05"
"10106","05","27","28","29","34","09","12"
"10105","05","17","26","27","35","08","09"
"10104","14","25","30","32","33","01","11"
"10103","10","14","29","30","35","05","08"
"10102","04","15","19","24","35","01","10"
"10101","11","15","22","27","35","05","08"
"10100","19","20","30","33","35","06","08"
"10099","03","11","17","21","30","01","08"
"10098","02","03","12","13","25","01","07"
"10097","09","17","21","28","29","02","08"
"10096","04","09","24","30","35","01","10"
"10095","12","14","16","19","25","01","06"
"10094","20","32","33","34","35","06","07"
"10093","02","04","09","28","29","05","08"
"10092","02","15","29","30","34","02","12"
"10091","06","10","23","26","31","05","07"
"10090","08","24","26","31","32","07","09"
"10089","04","10","13","18","23","08","10"
"10088","03","05","14","30","35","03","06"
"10087","01","12","20","21","24","02","08"
"10086","01","02","12","19","35","05","07"
"10085","02","10","16","18","34","02","03"
"10084","03","13","14","22","26","02","05"
"10083","07","11","21","22","35","04","07"
"10082","05","08","24","29","30","04","06"
"10081","14","18","20","24","27","05","10"
"10080","08","19","27","29","34","04","10"
"10079","01","04","21","22","24","02","05"
"10078","02","03","15","28","35","01","11"
"10077","06","07","09","17","24","02","12"
"10076","09","12","16","19","35","02","12"
"10075","10","12","17","23","27","05","07"
"10074","03","07","20","27","32","02","12"
"10073","04","09","11","30","32","01","11"
"10072","05","10","17","23","25","03","10"
"10071","07","12","26","30","32","02","07"
"10070","05","14","23","25","28","11","12"
"10069","06","17","18","25","29","08","09"
"10068","11","17","19","20","34","06","10"
"10067","01","11","19","30","32","03","10"
"10066","15","21","22","24","27","01","06"
"10065","05","08","13","14","32","08","11"
"10064","07","10","12","20","21","06","09"
"10063","07","14","16","30","31","03","06"
"10062","06","07","18","30","31","07","08"
"10061","05","12","14","17","22","05","07"
"10060","10","13","22","33","34","01","05"
"10059","06","10","14","25","34","01","03"
"10058","06","15","17","19","30","01","12"
"10057","15","17","24","32","35","07","09"
"10056","05","09","23","25","30","09","12"
"10055","13","14","17","27","32","02","10"
"10054","12","25","29","30","33","10","11"
"10053","09","19","22","26","34","09","11"
"10052","04","06","25","29","32","05","06"
"10051","06","10","20","24","32","06","10"
"10050","07","08","15","30","35","05","10"
"10049","01","25","29","31","33","04","10"
"10048","02","03","10","12","25","03","09"
"10047","04","08","11","30","31","02","08"
"10046","02","15","19","26","27","05","06"
"10045","08","17","18","20","28","09","10"
"10044","06","21","24","28","30","02","07"
"10043","05","08","10","33","35","02","10"
"10042","01","05","19","34","35","06","07"
"10041","16","22","28","29","34","04","12"
"10040","13","20","26","31","35","02","11"
"10039","07","19","26","28","32","01","08"
"10038","08","10","25","29","33","01","02"
"10037","19","21","26","34","35","01","09"
"10036","19","25","28","31","33","01","08"
"10035","14","16","20","31","34","01","07"
"10034","01","06","19","25","26","03","09"
